S? th? t?,???ng d?n,Tên ?nh,Nhãn Bàn Tay,Nhãn Ngón Tay Cái,Cluster,id,PC1,PC2
No. 4118,train1,6130.png,L,P,1,6130,-133.9140631517549,300.1800811588038
No. 4119,train1,6131.png,L,P,1,6131,313.52103440873185,1150.6233708503314
No. 4120,train1,6132.png,L,P,1,6132,667.4975278608504,-2.984954871322061
No. 4121,train1,6133.png,L,P,1,6133,907.142578558624,-406.36759587536915
No. 4122,train1,6134.png,L,P,1,6134,2179.600232207501,995.8724222005894
No. 4123,train1,6135.png,L,P,1,6135,1977.0012460841228,763.6476479978154
No. 4124,train1,6136.png,L,P,1,6136,665.7697920370358,-250.05797741354183
No. 4125,train1,6137.png,L,P,1,6137,606.965474691585,-1738.5268869023087
No. 4126,train1,6138.png,L,P,1,6138,-547.6579665559846,-264.5581137561099
No. 4127,train1,6139.png,L,P,1,6139,-198.91975572149633,1070.900260515071
No. 4128,train1,6140.png,L,P,1,6140,510.32874778417613,66.65255112948381
No. 4129,train1,6141.png,L,P,1,6141,-508.15441980634506,1086.7224914841286
No. 4130,train1,6142.png,L,P,1,6142,-55.86900077994258,1527.7217083140092
No. 4131,train1,6143.png,L,P,1,6143,-157.16032444836307,408.2175463463696
No. 4132,train1,6144.png,L,P,1,6144,301.31736366056487,-9.910930364388038
No. 4133,train1,6145.png,L,P,1,6145,-274.87020542839286,510.5346595056249
No. 4134,train1,6146.png,L,P,1,6146,205.2358760074117,960.593640353984
No. 4135,train1,6147.png,L,P,1,6147,-665.4718663189745,949.7798415159001
No. 4136,train1,6148.png,L,P,1,6148,-567.1266720281374,-125.17377154520742
No. 4137,train1,6149.png,L,P,1,6149,-241.66735991192922,741.6310221285448
No. 4138,train1,6150.png,L,P,1,6150,1297.1176441324815,1236.8787898326134
No. 4139,train1,6151.png,L,P,1,6151,-8.496868087210416,-838.9584646548442
No. 4140,train1,6152.png,L,P,1,6152,156.41697557146614,1511.690527044847
No. 4141,train1,6153.png,L,P,1,6153,-357.3208432852475,885.1643438170328
No. 4142,train1,6154.png,L,P,1,6154,-3070.4419974373436,-581.13275793573
No. 4143,train1,6155.png,L,P,1,6155,848.8274205169074,-1067.9276761384012
No. 4144,train1,6156.png,L,P,1,6156,-73.1841410668467,52.078784280949094
No. 4145,train1,6157.png,L,P,1,6157,177.77180440191896,672.718614389568
No. 4146,train1,6158.png,L,P,1,6158,-329.50819306882323,1214.0478442479737
No. 4147,train1,6159.png,L,P,1,6159,-236.25773547310834,-1578.308442033937
No. 4148,train1,6160.png,L,P,1,6160,1651.1467391747742,1883.6103013359232
No. 4149,train1,6161.png,L,P,1,6161,1102.6285611647554,985.3479118409416
No. 4150,train1,6162.png,L,P,1,6162,2183.5133072968924,-1353.2488570035068
No. 4151,train1,6163.png,L,P,1,6163,-23.357704808346046,1311.6116982675414
No. 4152,train1,6164.png,L,P,1,6164,228.82247239947895,858.9965526865666
No. 4153,train1,6166.png,L,P,1,6166,2367.4014702261543,715.0075076330053
No. 4154,train1,6167.png,L,P,1,6167,55.15619830286573,-567.9261504933495
No. 4155,train1,6168.png,L,P,1,6168,2720.3826001548023,-630.3200802670318
No. 4156,train1,6169.png,L,P,1,6169,-32.58342616957896,-62.23710539711851
No. 4157,train1,6170.png,L,P,1,6170,396.9393911273391,-392.5965341956333
No. 4158,train1,6171.png,L,P,1,6171,-843.9014540431726,634.894165677752
No. 4159,train1,6172.png,R,T,1,6172,406.8737771804231,1195.5438684637786
No. 4160,train1,6174.png,L,P,1,6174,66.11602676917488,1693.8725822370618
No. 4161,train1,6175.png,L,P,1,6175,-187.96826625383372,678.2294941810795
No. 4162,train1,6178.png,L,P,1,6178,1686.6653308145756,789.858489104988
No. 4163,train1,6179.png,L,P,1,6179,2117.0309411702933,-444.2536835251151
No. 4164,train1,6180.png,L,P,1,6180,-650.7439318777169,4.8271364974618125
No. 4165,train1,6181.png,L,P,1,6181,331.93071088173906,-1595.6412376616752
No. 4166,train1,6182.png,L,P,1,6182,471.4894188260504,-691.7429476649299
No. 4167,train1,6183.png,L,P,1,6183,-499.35115127252146,579.0534428977845
No. 4168,train1,6184.png,L,P,1,6184,-986.7306370065364,1427.2241416351246
No. 4169,train1,6185.png,L,P,1,6185,434.82606840861973,226.07732079863646
No. 4170,train1,6188.png,L,P,1,6188,-178.02694886278016,-350.70964360863525
No. 4171,train1,6189.png,L,P,1,6189,437.12920774564924,400.23842279952277
No. 4172,train1,6190.png,L,P,1,6190,536.202869507625,97.82934429454738
No. 4173,train1,6191.png,L,P,1,6191,-107.70039110951464,-467.3622227157295
No. 4174,train1,6192.png,L,P,1,6192,1803.9406171299277,-569.1476340489334
No. 4175,train1,6193.png,L,P,1,6193,1107.021883121184,264.43585220361024
No. 4176,train1,6194.png,L,P,1,6194,754.5600049255652,-265.42165471968985
No. 4177,train1,6195.png,L,P,1,6195,-709.0291282731026,-1549.628821264144
No. 4178,train1,6196.png,L,P,1,6196,851.5852459604554,1133.961978365471
No. 4179,train1,6197.png,L,P,1,6197,-262.51259755009886,969.0046566747534
No. 4180,train1,6198.png,L,P,1,6198,2000.961093491445,1296.3478605802352
No. 4181,train1,6199.png,L,P,1,6199,-445.91035525537995,384.0533287331185
No. 4182,train1,6200.png,L,P,1,6200,-645.1548281189221,-1395.1445020775093
No. 4183,train1,6201.png,L,P,1,6201,-250.32133802384195,75.5982284129162
No. 4184,train1,6203.png,L,P,1,6203,2641.007843755695,413.87745012756733
No. 4185,train1,6204.png,L,P,1,6204,253.29252198180572,-364.06660360443226
No. 4186,train1,6205.png,L,P,1,6205,27.042601458970633,356.44643044142174
No. 4187,train1,6206.png,L,P,1,6206,712.5280396506878,-459.4963958265339
No. 4188,train1,6207.png,L,P,1,6207,1049.01672982908,1690.7277406007206
No. 4189,train1,6208.png,L,P,1,6208,1933.5432089876174,1794.7896018335077
No. 4190,train1,6209.png,L,P,1,6209,34.59512723054798,-545.3235424295074
No. 4191,train1,6210.png,L,P,1,6210,2625.826199908071,-404.02143284264326
No. 4192,train1,6212.png,L,P,1,6212,-430.8198413737103,744.1872018454213
No. 4193,train1,6213.png,L,P,1,6213,-1841.0319446221176,-1.9640589548386211
No. 4194,train1,6214.png,L,P,1,6214,-1062.5391760788887,1574.8845472028877
No. 4195,train1,6215.png,L,P,1,6215,1010.3484309902332,-590.5166335794218
No. 4196,train1,6216.png,L,P,1,6216,51.37263706419498,483.2984416980256
No. 4197,train1,6217.png,L,P,1,6217,33.301562988352,452.9278310463363
No. 4198,train1,6218.png,L,P,1,6218,-309.76949109707465,119.94731580241806
No. 4199,train1,6219.png,L,P,1,6219,255.77438268845168,-342.1757446091592
No. 4200,train1,6220.png,L,P,1,6220,649.0631853946542,569.449699279921
No. 4201,train1,6223.png,L,P,1,6223,-615.8778406414748,1240.54820929895
No. 4202,train1,6224.png,L,P,1,6224,273.57693116964737,10.334790238398767
No. 4203,train1,6225.png,L,P,1,6225,-53.983507778967855,-443.2481600481704
No. 4204,train1,6226.png,L,P,1,6226,-971.4033308236825,235.66196206256578
No. 4205,train1,6227.png,L,P,1,6227,-66.75186833317731,293.5164152880282
No. 4206,train1,6228.png,L,P,1,6228,-502.1107981059983,-32.7653218340027
No. 4207,train1,6229.png,L,P,1,6229,1875.3800964188886,1148.7803842556164
No. 4208,train1,6230.png,L,P,1,6230,697.5660566296441,-414.5965426195165
No. 4209,train1,6232.png,L,P,1,6232,-98.24924872550432,-0.7428611361079744
No. 4210,train1,6233.png,L,P,1,6233,8.115836226701965,-1042.1500178423607
No. 4211,train1,6234.png,L,P,1,6234,-1318.606876626661,-673.4857747791173
No. 4212,train1,6235.png,L,P,1,6235,-19.221817039624657,567.1108962346347
No. 4213,train1,6236.png,L,P,1,6236,5.593321727037808,-1346.78193743818
No. 4214,train1,6237.png,L,P,1,6237,-463.0212134895603,851.1070452097306
No. 4215,train1,6238.png,L,P,1,6238,342.6652130792243,1295.7113759351444
No. 4216,train1,6239.png,L,P,1,6239,-451.3585489450639,921.6689630548937
No. 4217,train1,6240.png,L,P,1,6240,-986.5770059326912,715.9786124987439
No. 4218,train1,6241.png,L,P,1,6241,1726.3183242321454,899.5012038895252
No. 4219,train1,6242.png,L,P,1,6242,-449.03061299484295,-294.8435235161222
No. 4220,train1,6243.png,L,P,1,6243,-272.1567565882551,353.3415371383595
No. 4221,train1,6244.png,L,P,1,6244,301.8088454165122,1297.9189036041564
No. 4222,train1,6245.png,L,P,1,6245,-9.856106327911833,284.9064281555926
No. 4223,train1,6246.png,L,P,1,6246,1220.4926497997383,1493.441637807347
No. 4224,train1,6247.png,L,P,1,6247,1614.9243292713938,1964.7938755933667
No. 4225,train1,6248.png,L,P,1,6248,169.34870895965838,-57.726914427223456
No. 4226,train1,6249.png,L,P,1,6249,103.04575814291582,-717.4768285014785
No. 4227,train1,6250.png,L,P,1,6250,245.18622933415674,836.7042507453317
No. 4228,train1,6251.png,L,P,1,6251,-1218.5424831619384,456.6855907819939
No. 4229,train1,6252.png,L,P,1,6252,-323.24975452732986,382.49438462552484
No. 4230,train1,6253.png,L,P,1,6253,-409.15604648765753,276.16734189681085
No. 4231,train1,6254.png,L,P,1,6254,626.9448303877034,717.9219106749324
No. 4232,train1,6255.png,L,P,1,6255,-476.6232242817801,137.21104576928187
No. 4233,train1,6256.png,L,P,1,6256,-116.28007847465508,-1142.6624772835992
No. 4234,train1,6257.png,L,P,1,6257,-553.6440219341167,955.5450302418801
No. 4235,train1,6258.png,L,P,1,6258,-36.9146411338041,-1560.5760436407586
No. 4236,train1,6259.png,L,P,1,6259,-502.03597624235994,904.5401712127427
No. 4237,train1,6260.png,L,P,1,6260,258.4768394721132,287.38582381783806
No. 4238,train1,6262.png,L,P,1,6262,207.87361413064508,-98.44806131699886
No. 4239,train1,6263.png,L,P,1,6263,-155.06671525506437,-812.1329979810856
No. 4240,train1,6264.png,L,P,1,6264,-1270.8215683554097,-1363.579353087944
No. 4241,train1,6265.png,L,P,1,6265,184.51073597466535,192.16408277467397
No. 4242,train1,6266.png,L,P,1,6266,64.23771798897948,-724.2820080538379
No. 4243,train1,6268.png,L,P,1,6268,-276.09458269611184,1151.8602543929517
No. 4244,train1,6269.png,L,P,1,6269,-807.265387886118,328.1228792157706
No. 4245,train1,6270.png,L,P,1,6270,1986.871448655944,109.29475659763699
No. 4246,train1,6271.png,L,P,1,6271,-126.36908649708087,-596.0149567728331
No. 4247,train1,6272.png,L,P,1,6272,2510.742531296088,-1085.309518423308
No. 4248,train1,6273.png,L,P,1,6273,-980.660081211783,-1838.7406898486538
No. 4249,train1,6274.png,L,P,1,6274,1917.9725327343801,806.1925820181575
No. 4250,train1,6275.png,L,P,1,6275,-650.3568547161972,565.7389250451275
No. 4251,train1,6276.png,L,P,1,6276,19.597358502903983,270.351278414695
No. 4252,train1,6277.png,L,P,1,6277,-477.69072178668245,-1011.3726880989589
No. 4253,train1,6278.png,L,P,1,6278,55.11228638968888,13.891292142425577
No. 4254,train1,6279.png,L,P,1,6279,-182.40514690589742,80.32528758389637
No. 4255,train1,6281.png,L,P,1,6281,27.386511249430736,891.7134282657704
No. 4256,train1,6283.png,L,P,1,6283,1067.7016712053155,2123.759330541203
No. 4257,train1,6284.png,L,P,1,6284,1769.9709549125855,1145.8688542036082
No. 4258,train1,6286.png,L,P,1,6286,-1161.9001090416346,817.4081203212504
No. 4259,train1,6288.png,L,P,1,6288,1106.1525055913385,-1066.7386263837052
No. 4260,train1,6289.png,L,P,1,6289,-2913.8546879019964,-544.6219991309773
No. 4261,train1,6291.png,L,P,1,6291,250.00982479097613,-933.5411603257754
No. 4262,train1,6292.png,L,P,1,6292,469.7075728766422,338.92976676484375
No. 4263,train1,6293.png,L,P,1,6293,405.1576705039666,294.99526477896103
No. 4264,train1,6294.png,L,P,1,6294,-1231.8493347193316,164.43185622969594
No. 4265,train1,6295.png,L,P,1,6295,-281.0129694829989,1000.1558075656379
No. 4266,train1,6296.png,L,P,1,6296,511.66263862865065,-366.38871935116146
No. 4267,train1,6297.png,L,P,1,6297,316.67674200833,-1334.6762462219542
No. 4268,train1,6298.png,L,P,1,6298,2089.701711221122,703.2234027724647
No. 4269,train1,6299.png,L,P,1,6299,2460.9482745817168,1003.7353208180102
No. 4270,train1,6300.png,L,P,1,6300,-639.7833322625231,706.7589419845087
No. 4271,train1,6301.png,L,P,1,6301,-0.8427096116810355,1928.0262423040892
No. 4272,train1,6303.png,L,P,1,6303,-273.84409759452905,106.78505557450768
No. 4273,train1,6305.png,L,P,1,6305,566.8291941224846,-1220.0135543231552
No. 4274,train1,6306.png,L,P,1,6306,-956.9377681805363,-258.55340330173914
No. 4275,train1,6307.png,L,P,1,6307,359.47389282346955,-1039.1491954749638
No. 4276,train1,6308.png,L,P,1,6308,-440.360922191756,1046.410612827378
No. 4277,train1,6309.png,L,P,1,6309,260.03023412130415,-208.45744357241557
No. 4278,train1,6310.png,L,P,1,6310,168.95242243310983,109.44070898052213
No. 4279,train1,6311.png,L,P,1,6311,-207.42068048630313,179.8204027018875
No. 4280,train1,6312.png,L,P,1,6312,209.14434645933966,-208.47111382195027
No. 4281,train1,6313.png,L,P,1,6313,206.44551541730536,-1660.7481917142306
No. 4282,train1,6314.png,L,P,1,6314,-29.722047711861993,661.3369919944707
No. 4283,train1,6315.png,L,P,1,6315,-133.16642642640002,-278.9072374814039
No. 4284,train1,6316.png,L,P,1,6316,1071.190411915689,-1517.5304778158359
No. 4285,train1,6317.png,L,P,1,6317,-487.5656083649939,102.64281338172299
No. 4286,train1,6318.png,L,P,1,6318,-401.37622351888905,485.6716887127747
No. 4287,train1,6319.png,L,P,1,6319,487.6511412840807,-1309.5306976669099
No. 4288,train1,6320.png,L,P,1,6320,44.88342007280175,-605.5968276191112
No. 4289,train1,6321.png,R,T,1,6321,-1205.6553783332647,909.341649937949
No. 4290,train1,6322.png,L,P,1,6322,-822.2699765259208,-985.5449543449989
No. 4291,train1,6325.png,L,P,1,6325,1772.4041784592575,-440.56573385450565
No. 4292,train1,6326.png,L,P,1,6326,-177.01634709666348,106.2196716833164
No. 4293,train1,6327.png,L,P,1,6327,184.85904081288297,-512.2405171265867
No. 4294,train1,6328.png,L,P,1,6328,-557.0659597507461,-1343.008624454668
No. 4295,train1,6329.png,L,P,1,6329,1909.1904190795651,147.43114621980234
No. 4296,train1,6330.png,L,P,1,6330,-19.56070205366703,1120.158277850515
No. 4297,train1,6331.png,L,P,1,6331,-202.6363889210904,-333.93010097055156
No. 4298,train1,6332.png,L,P,1,6332,82.43059039239827,-1775.394994479192
No. 4299,train1,6334.png,L,P,1,6334,312.2376101127583,823.1710131893406
No. 4300,train1,6335.png,L,P,1,6335,1299.3788278634815,85.51882781177804
No. 4301,train1,6336.png,L,P,1,6336,294.0291055567222,-1423.9906459980723
No. 4302,train1,6337.png,L,P,1,6337,-56.205248660827614,-1694.812502635226
No. 4303,train1,6338.png,L,P,1,6338,1447.626997363283,-1502.5642579357323
No. 4304,train1,6339.png,L,P,1,6339,273.47928712112775,89.22844332647668
No. 4305,train1,6340.png,L,P,1,6340,-1222.7759277972798,267.1009198587473
No. 4306,train1,6341.png,L,P,1,6341,-13.833023872256073,-1036.9549220653407
No. 4307,train1,6342.png,L,P,1,6342,929.6828476099349,-31.959420534629086
No. 4308,train1,6343.png,L,P,1,6343,801.1108537328269,526.255078182606
No. 4309,train1,6344.png,L,P,1,6344,-848.7459177600649,-1600.6212265849142
No. 4310,train1,6345.png,L,P,1,6345,579.9632708772089,-499.7936788292403
No. 4311,train1,6346.png,L,P,1,6346,-125.61983417743294,-1668.8024805528812
No. 4312,train1,6348.png,L,P,1,6348,-1489.2658997126803,-1191.6647181848548
No. 4313,train1,6349.png,L,P,1,6349,-88.80345219463936,-748.8355922586876
No. 4314,train1,6350.png,L,P,1,6350,232.2572093497189,-1413.9974603961386
No. 4315,train1,6351.png,L,P,1,6351,-941.9026597181715,153.42936308688797
No. 4316,train1,6352.png,L,P,1,6352,90.8764675731918,1189.7943816323589
No. 4317,train1,6353.png,L,P,1,6353,-99.5764007805265,-18.40163426192214
No. 4318,train1,6354.png,L,P,1,6354,-364.4394791210842,-1617.8522073311253
No. 4319,train1,6355.png,L,P,1,6355,815.0571203001908,553.7277071981001
No. 4320,train1,6356.png,L,P,1,6356,262.2142216767427,599.3499009930773
No. 4321,train1,6357.png,L,P,1,6357,9.441652746052664,1018.8801850568498
No. 4322,train1,6358.png,L,P,1,6358,-175.28027741966025,669.0243614182499
No. 4323,train1,6359.png,L,P,1,6359,-2989.055460845835,-574.069956630123
No. 4324,train1,6360.png,L,P,1,6360,379.9073398292166,-276.676830466075
No. 4325,train1,6362.png,L,P,1,6362,217.8167100852596,671.4685211295895
No. 4326,train1,6363.png,L,P,1,6363,-896.0607418096107,-503.78287719852364
No. 4327,train1,6364.png,L,P,1,6364,-130.91684047035972,-1325.67535371564
No. 4328,train1,6365.png,L,P,1,6365,-618.7489964775244,-112.7335223079735
No. 4329,train1,6366.png,L,P,1,6366,-653.4397339120441,110.81820162455926
No. 4330,train1,6368.png,L,P,1,6368,144.79680354547642,-10.66455046556498
No. 4331,train1,6369.png,L,P,1,6369,-540.2348624905437,1017.6850173150199
No. 4332,train1,6370.png,L,P,1,6370,180.93813663013285,530.2573179797911
No. 4333,train1,6371.png,L,P,1,6371,196.08424917876923,-1312.2610126107863
No. 4334,train1,6372.png,L,P,1,6372,-297.16694473408955,-186.7591452115513
No. 4335,train1,6374.png,L,P,1,6374,-423.63163311924546,-614.0334646868147
No. 4336,train1,6375.png,L,P,1,6375,396.5391251963449,-1007.1533978506491
No. 4337,train1,6376.png,L,P,1,6376,-10.549384069895014,-1262.0094588880593
No. 4338,train1,6377.png,L,P,1,6377,-598.7085338665039,-320.6033211460129
No. 4339,train1,6378.png,L,P,1,6378,107.34365143303518,1026.5327808557074
No. 4340,train1,6379.png,L,P,1,6379,-187.65166164415214,-749.4174493680064
No. 4341,train1,6380.png,L,P,1,6380,2105.8337023874733,-46.56505561152014
No. 4342,train1,6381.png,L,P,1,6381,-426.68516062724177,778.0646023877517
No. 4343,train1,6382.png,L,P,1,6382,23.547803689875114,-563.8589132963809
No. 4344,train1,6383.png,L,P,1,6383,-110.57647673194006,-217.90249540759558
No. 4345,train1,6384.png,L,P,1,6384,764.6198060325269,-560.7680075736671
No. 4346,train1,6385.png,L,P,1,6385,1017.6446825383708,1063.0192968175156
No. 4347,train1,6386.png,L,P,1,6386,-253.63917832555495,-423.1473881323645
No. 4348,train1,6387.png,L,P,1,6387,1096.7139502681057,990.1418847861898
No. 4349,train1,6389.png,L,P,1,6389,-178.52357976035677,-1050.9906106149149
No. 4350,train1,6390.png,L,P,1,6390,-86.28858962046243,319.014929937807
No. 4351,train1,6391.png,L,P,1,6391,547.0930680316513,1705.120156424396
No. 4352,train1,6392.png,L,P,1,6392,816.7447584315955,-192.25834922245403
No. 4353,train1,6394.png,L,P,1,6394,241.03794946710212,591.2944051012546
No. 4354,train1,6395.png,L,P,1,6395,728.9928102173537,-45.49099944180376
No. 4355,train1,6397.png,L,P,1,6397,-596.0315814560078,803.2714317977645
No. 4356,train1,6398.png,L,P,1,6398,-142.0888624847274,88.47281229533846
No. 4357,train1,6399.png,L,P,1,6399,18.8008766753767,442.4049102490746
No. 4358,train1,6400.png,L,P,1,6400,-792.4322136138711,-181.5175481436177
No. 4359,train1,6401.png,L,P,1,6401,-303.5580676642963,667.4046318551979
No. 4360,train1,6402.png,L,P,1,6402,-87.6754419837523,-1044.7104132973732
No. 4361,train1,6403.png,L,P,1,6403,-306.5129150425178,1572.4333430988054
No. 4362,train1,6405.png,L,P,1,6405,-1521.317958444442,278.49768631540235
No. 4363,train1,6406.png,L,P,1,6406,2606.8688784175934,-665.0999448856592
No. 4364,train1,6407.png,R,T,1,6407,-824.31470474806,813.72064123953
No. 4365,train1,6408.png,L,P,1,6408,360.20306371575356,-661.6171024535522
No. 4366,train1,6409.png,L,P,1,6409,1935.7280657027782,-484.5268875855832
No. 4367,train1,6410.png,L,P,1,6410,514.9465039266167,-1310.1584851993382
No. 4368,train1,6411.png,L,P,1,6411,394.0274091692207,-125.1507362352825
No. 4369,train1,6412.png,L,P,1,6412,326.72650777662074,1037.8682159847435
No. 4370,train1,6413.png,L,P,1,6413,-1128.1833195379713,-1108.9774590650372
No. 4371,train1,6414.png,L,P,1,6414,410.70226458723954,328.199442948991
No. 4372,train1,6415.png,L,P,1,6415,-183.76850038471454,-1611.7115651850543
No. 4373,train1,6416.png,L,P,1,6416,99.4169546122596,-1075.5279655202337
No. 4374,train1,6417.png,L,P,1,6417,82.1957090705674,1306.0503865755234
No. 4375,train1,6418.png,L,P,1,6418,411.6842168836596,-644.1353460869759
No. 4376,train1,6419.png,L,P,1,6419,1772.526977606967,-880.1086093285132
No. 4377,train1,6420.png,L,P,1,6420,-101.25219639179309,-396.6199968454972
No. 4378,train1,6421.png,L,P,1,6421,633.454674657693,-298.90192707149777
No. 4379,train1,6422.png,L,P,1,6422,-236.35918501439383,-1717.0728809850582
No. 4380,train1,6423.png,L,P,1,6423,2340.4793969287284,44.46995545739784
No. 4381,train1,6424.png,L,P,1,6424,-271.6009274318063,-112.27064316000681
No. 4382,train1,6425.png,L,P,1,6425,1907.5934843351242,317.2874252723143
No. 4383,train1,6426.png,L,P,1,6426,-897.3865245381036,616.2724576286117
